Title, Link_URL, State
The Rockdale Citizen,https://www.rockdalenewtoncitizen.com/,georgia
Rome News-Tribune,https://www.northwestgeorgianews.com/rome/,georgia
Savannah Morning News,https://www.savannahnow.com/,georgia
The Statesboro Herald,https://www.statesboroherald.com/,georgia
Suwannee Democrat,https://www.valdostadailytimes.com/live-oak/,georgia
Thomasville Times-Enterprise,https://www.timesenterprise.com/,georgia
Tifton Gazette,https://www.tiftongazette.com/,georgia
The Times Courier,https://www.timescourier.com/,georgia
Tribune,https://www.tribune-georgian.com/,georgia
Valdosta Daily Times,https://www.valdostadailytimes.com/,georgia
Valley Times-News,https://www.valleytimes-news.com/,georgia
Walker Messenger,https://www.northwestgeorgianews.com/catoosa_walker_news/,georgia
The Walton Tribune,https://www.waltontribune.com/,georgia
Waycross Journal-Herald,https://wjhnews.com/,georgia
The Weekly,http://www.theweekly.com/,georgia
Downtown Planet,https://dan.com/buy-domain/downtownplanet.com?redirected=true&tld=com,hawaii
eNewsHawaii,http://www.enewshawaii.com,hawaii
The Garden Island,http://www.kauaiworld.com/UiOWV/,hawaii
Haleakala Times,http://findingresult.com/?dn=mauisfreepress.com&pid=9POLOCM60&_glst=0&rpid=9PO13PP3V,hawaii
Hawaiian Hard Drive,http://www.hawaiianharddrive.com,hawaii
Hawaii Tribune-Herald,http://www.hilohawaiitribune.com/,hawaii
HawaiiNews.com,http://www.hawaiinews.com,hawaii
The Honolulu Advertiser,http://www.thehonoluluadvertiser.com/,hawaii
Honolulu Star Bulletin,http://www.staradvertiser.com/,hawaii
Honolulu Weekly,http://www.honoluluweekly.com,hawaii
Ka Leo O Hawaii,https://www.manoanow.org/kaleo/,hawaii
Kaleo: Ko’olauloa News,http://www.kaleo.info/,hawaii
Ke Alaka’i,http://websider.byuh.edu/kealakai/index.html,hawaii
Lahaina News,http://www.westmaui.com,hawaii
The Maui News,http://www.mauinews.com/,hawaii
MidWeek Magazine,http://www.midweek.com,hawaii
Pacific Business News,http://pacific.bcentral.com/pacific/,hawaii
Waikiki News,http://www.waikikinews.com,hawaii
West Hawaii Today,https://www.westhawaiitoday.com/,hawaii
Idaho Newspaper Association,http://www.idahopapers.com/,idaho
Arbiter Online,https://arbiteronline.com/,idaho
Boise Weekly,https://www.idahopress.com/boiseweekly/,idaho
Challis Messenger,https://www.postregister.com/messenger/,idaho
Clearwater Tribune,https://www.clearwatertribune.com/,idaho
Coeur d’Alene Press,https://cdapress.com/,idaho
Idaho Mountain Express,https://www.mtexpress.com/,idaho
Idaho Press-Tribune,https://www.idahopress.com/,idaho
Idaho State Journal,https://www.idahostatejournal.com/,idaho
Idaho Unido,http://webapps.myregisteredsite.com/frozen-redirect.html,idaho
The Idaho Statesman,https://www.idahostatesman.com/,idaho
Island Park News,https://www.hugedomains.com/domain_profile.cfm?d=islandparknews&e=com,idaho
LatahEagle,http://www.lataheagle.com/,idaho
Lewiston Morning Tribune,https://lmtribune.com/,idaho
The Moscow-Pullman Daily News,https://dnews.com/,idaho
Mountain Home News,http://www.mountainhomenews.com/,idaho
News-Examiner,https://www.hjnews.com/montpelier/,idaho
Post Register,https://idahonews.com/,idaho
Saint Maries Gazette-Record,https://www.afternic.com/domains/stmariesidaho.com,idaho
Sandpoint Online,https://www.sandpoint.com/,idaho
The South Idaho Press,https://magicvalley.com/,idaho
Spokesman Review,https://www.spokesman.com/,idaho
The Star-News,https://www.homecu.net/~starnews/,idaho
The Times-News,https://magicvalley.com/,idaho
Treasure Valley Christian News,http://imcnews.org/,idaho
Weiser Signal American,http://www.ruralnetwork.net/~newsroom/,idaho
Wood River Journal,https://www.mtexpress.com/,idaho
Illinois Press Association,http://www.illinoispress.org/lLnTo/ecgVo/YnpUe/QZMOh/NMaOh/lLPWa/lYMQO/,illinois
Inland Press Association,http://www.inlandpress.org/,illinois
Suburban Newspapers of America,http://www.suburban-news.org/,illinois
Abingdon Argus,http://www.eaglepublications.com/abingdon.html,illinois
Amboy News,https://amboynews.com/,illinois
Arlington Heights Journal,http://www.nsn.org/dpkhome/jtopics/,illinois
Arlington Heights Post,https://www.chicagotribune.com/suburbs/homepage/ah/,illinois
Ashton Gazette,https://ashtongazette.com/,illinois
Avon Sentinel,http://www.eaglepublications.com/avon.html,illinois
The Beacon-News,https://www.chicagotribune.com/suburbs/,illinois
Belleville News-Democrat,https://www.bnd.com/,illinois
Benton Evening News,https://www.bentoneveningnews.com/,illinois
Bolingbrook Sun,https://www.chicagotribune.com/suburbs/,illinois
Bureau County Republican,https://www.bcrnews.com/,illinois
Carmi Times,https://www.carmitimes.com/,illinois
Charleston County Daily Times-Courier,https://jg-tc.com/,illinois
Chicago Sun-Times,https://chicago.suntimes.com/,illinois
Chicago Reader,https://www.chicagoreader.com/,illinois
Chicago Tribune,https://www.sun-sentinel.com/,illinois
Clinton Daily Journal,https://theclintonjournal.com/,illinois
Commercial-News,http://www.dancomnews.com/,illinois
The Courier-News,https://www.chicagotribune.com/suburbs/,illinois
Courier-Review,https://www.chicagotribune.com/suburbs/homepage/ba/,illinois
Crain’s Chicago Business,http://www.crainschicagobusiness.com/,illinois
The Daily American,http://www.dailyamericannews.com/,illinois
The Daily Clay County Advocate-Press,https://www.advocatepress.com/,illinois
The Daily Gazette,https://www.saukvalley.com/,illinois
Daily Herald,https://www.dailyherald.com/,illinois
The Daily Journal,https://www.daily-journal.com/,illinois
Daily Northwestern,https://dailynorthwestern.com/,illinois
The Daily Register,https://www.dailyregister.com/,illinois
Daily Republican Register,https://www.mtcarmelregister.com/,illinois
Daily Review Atlas,https://www.reviewatlas.com/,illinois
Daily Southtown,https://www.chicagotribune.com/suburbs/daily-southtown/,illinois
The Daily Times,http://ottawadailytimes.com/,illinois
Deerfield Review,https://www.chicagotribune.com/suburbs/homepage/de/,illinois
Des Plaines Times,https://www.chicagotribune.com/suburbs/homepage/dp/,illinois
The Dispatch,https://qconline.com/,illinois
The Elburn Herald,http://herald.elburn.com/,illinois
Elk Grove Times,https://www.chicagotribune.com/suburbs/homepage/eg/,illinois
Forest Leaves,https://www.chicagotribune.com/suburbs/cgi-bin/ppo-newsstand/?paper2=rf,illinois
Fox Valley Press,https://www.chicagotribune.com/suburbs/60504/,illinois
Franklin Park Herald-Journal,https://www.chicagotribune.com/suburbs/homepage/fp/,illinois
Gazette-Democrat,http://www.annanews.com/,illinois
Glen News,http://www.chicagosuburbannews.com/,illinois
Glencoe News,https://www.chicagotribune.com/suburbs/homepage/gl/,illinois
Grayslake Review,https://www.chicagotribune.com/suburbs/homepage/gr/,illinois
Greenville Advocate,http://www.greenville-advocate.com/,illinois
Gurnee Review,https://www.chicagotribune.com/suburbs/homepage/gu/,illinois
Hancock County Journal-Pilot,http://www.mississippivalleypublishing.com/journalpilot/,illinois
The Herald,http://www.heraldnewspapers.com/,illinois
The Herald,https://www.chicagotribune.com/suburbs/homepage/we/,illinois
Herald-Advocate,https://www.chicagotribune.com/suburbs/homepage/pr/,illinois
Herald News,https://www.chicagotribune.com/suburbs/,illinois
Herald & Review,https://herald-review.com/,illinois
The Herald-News,https://www.chicagotribune.com/suburbs/,illinois
Herald-Spectator,https://www.chicagotribune.com/suburbs/homepage/ni/,illinois
Highland Park News,https://www.chicagotribune.com/suburbs/homepage/hp/,illinois
Hyde Park Herald,https://www.hpherald.com/,illinois
Inside Publications,https://www.insideonline.com/,illinois
Journal & Topics Newspapers,http://www.nsn.org/dpkhome/jtopics/,illinois
Journal Star,https://www.pjstar.com/,illinois
The Journal-Standard,https://www.journalstandard.com/,illinois
Kane County Chronicle,https://www.kcchronicle.com/,illinois
La Raza,https://laraza.com/,illinois
Lake Zurich Courier,https://www.chicagotribune.com/suburbs/homepage/lz/,illinois
Ledger-Sentinel,http://www.ledgersentinel.com/,illinois
Lincoln Daily News,http://www.lincolndailynews.com/,illinois
Lincolnwood Review,https://www.chicagotribune.com/suburbs/homepage/lw/,illinois
Libertyville Review,https://www.chicagotribune.com/suburbs/homepage/li/,illinois
Lisle Sun,https://www.chicagotribune.com/suburbs/,illinois
Macomb Eagle,http://www.eaglepublications.com/macomb.html,illinois
Macomb Journal,http://www.macombjournal.com/,illinois
Marion Daily Republican,http://www.mariondaily.com/,illinois
Mattoon Journal-Gazette,https://jg-tc.com/,illinois
Maywood Herald,https://www.chicagotribune.com/suburbs/homepage/ma/,illinois
Melrose Park Herald,https://www.chicagotribune.com/suburbs/homepage/me/,illinois
Messenger,https://www.chicagotribune.com/suburbs/homepage/rg/,illinois
Metropolis Planet,https://www.metropolisplanet.com/,illinois
Mendota Reporter,https://mendotareporter.com/,illinois
Morning Sentinel,http://www.morningsentinel.com/,illinois
Morris Daily Herald,https://www.morrisherald-news.com/,illinois
Morton Grove Champion,https://www.chicagotribune.com/suburbs/homepage/mg/,illinois
Mount Prospect Times,https://www.chicagotribune.com/suburbs/homepage/mp/,illinois
Mundelein Review,https://www.chicagotribune.com/suburbs/homepage/mu/,illinois
Naperville Sun,https://www.chicagotribune.com/suburbs/,illinois
New City,https://www.newcity.com/,illinois
The News-Gazette,https://www.news-gazette.com/,illinois
News Progress,http://newsprogress.com/,illinois
The News-Sun,https://www.chicagotribune.com/suburbs/,illinois
Northbrook Star,https://www.chicagotribune.com/suburbs/homepage/nb/,illinois
Northlake Herald-Journal,https://www.chicagotribune.com/suburbs/homepage/nl/,illinois
The Northwest Herald,https://www.nwherald.com/,illinois
Oak Leaves,https://www.chicagotribune.com/suburbs/homepage/op/,illinois
Oak Park Journal,https://www.oakparkjournal.com/,illinois
The Octopus,http://www.cuoctopus.com/,illinois
Olney Daily Mail,https://www.olneydailymail.com/,illinois
The Pantagraph,https://www.pantagraph.com/,illinois
Paris Beacon-News,http://www.parisbeacon.com/,illinois
Pekin Daily Times,https://www.pekintimes.com/,illinois
Peoria Journal Star,https://www.pjstar.com/,illinois
Pioneer Press Newspapers,https://www.chicagotribune.com/suburbs/,illinois
Polish News,https://www.polishnews.com/,illinois
The Press,http://www.presspub.com/,illinois
Quincy Herald-Whig,https://www.whig.com/,illinois
Register-News,https://www.cnhi.com/,illinois
Robinson Daily News,http://www.robdailynews.com/,illinois
Rochelle News-Leader,https://rochellenews-leader.com/,illinois
The Rock Island Argus,https://qconline.com/,illinois
Rockford Register Star,https://www.rrstar.com/,illinois
Rolling Meadows Review,https://www.chicagotribune.com/suburbs/homepage/rm/,illinois
Roseville Independent,http://www.eaglepublications.com/roseville.html,illinois
Schaumburg Times,https://www.chicagotribune.com/suburbs/homepage/sc/,illinois
Skokie Review,https://www.chicagotribune.com/suburbs/homepage/sk/,illinois
Sparta News-Plaindealer,http://ns.egyptian.net/~leftypen/plain.htm,illinois
Southern Illinoisan,https://thesouthern.com/,illinois
Star-Courier,https://www.starcourier.com/,illinois
The State Journal-Register,https://www.sj-r.com/,illinois
Staunton Star-Times,https://www.stauntonstartimes.com/,illinois
Streator Times-Press,http://www.times-press.com/,illinois
Sun Publications Newspapers,https://www.chicagotribune.com/suburbs/,illinois
The Telegraph,https://www.thetelegraph.com/,illinois
The Telegraph,https://www.saukvalley.com/,illinois
Vernon Hills Review,https://www.chicagotribune.com/suburbs/homepage/vh/,illinois
Wednesday Journal,https://www.google.com/a/wjinc.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/&ss=1&ltmpl=default&ltmplcache=2&emr=1&osid=1,illinois
West Proviso Herald,https://www.chicagotribune.com/suburbs/cgi-bin/ppo-newsstand/?paper2=rf,illinois
Wheaton Sun,https://www.chicagotribune.com/suburbs/,illinois
Wheeling Countryside,https://www.chicagotribune.com/suburbs/cgi-bin/ppo-newsstand/?paper2=rf,illinois
Wilmette Life,https://www.chicagotribune.com/suburbs/cgi-bin/ppo-newsstand/?paper2=rf,illinois
Winnetka Talk,https://www.chicagotribune.com/suburbs/cgi-bin/ppo-newsstand/?paper2=rf,illinois
The Woodstock Independent,http://www.inde-news.com/,illinois
Zephyr,http://www.thezephyr.com/,illinois
Anderson Herald Bulletin,https://www.heraldbulletin.com/,indiana
Ball State Daily News,https://www.ballstatedaily.com,indiana
Banner-Graphic,http://www.bannergraphic.com/,indiana
Brown County Democrat,http://www.bcdemocrat.com,indiana
Chesterton Tribune,http://chestertontribune.com/,indiana
The Corydon Democrat,https://www.corydondemocrat.com/,indiana
The Courier-Times,https://www.thecouriertimes.com/,indiana
Crown Point Star,http://www.crownpoint.net/star_newspaper.htm,indiana
Daily Journal of Johnson County,http://www.dailyjournal.net,indiana
The Butler Collegian,https://thebutlercollegian.com,indiana
Edinburgh Courier,http://www.dailyjournal.net,indiana
Elkhart Ttruth,https://www.elkharttruth.com/,indiana
The Enterprise,http://www.enterprise-online.com/,indiana
Evansville Courier and Press,http://www.myinky.com/,indiana
The Evening Star,https://www.kpcnews.com/,indiana
Frankfort Times,https://www.ftimes.com/,indiana
Goshen News,https://www.goshennews.com/,indiana
Herald Bulletin,https://www.heraldbulletin.com/,indiana
Herald Journal,https://www.newsbug.info/monticello_herald_journal/,indiana
Herald-Times,https://www.hoosiertimes.com/,indiana
Hoosier Topics,http://www.countryconnect.com/htopics/htopics.html,indiana
Huntington Herald-Press,https://www.h-ponline.com/,indiana
Indiana Digital Student,https://www.idsnews.com/,indiana
Indianapolis Business Journal,https://www.ibj.com/,indiana
The Indianapolis Recorder,https://indianapolisrecorder.com/,indiana
The Indianapolis Star/News,http://www.starnews.com/,indiana
Journal and Courier,https://www.jconline.com/,indiana
Journal Review,https://www.journalreview.com/,indiana
The Journal-Gazette,https://www.journalgazette.net/,indiana
Kokomo Tribune,https://www.kokomotribune.com/,indiana
The La Porte Herald-Argus,https://www.lpheralddispatch.com/,indiana
The Lebanon Reporter,https://www.reporter.net/,indiana
Linton Daily Citizen,http://www.dailycitizen.com/,indiana
Madison Courier,https://www.madisoncourier.com/,indiana
Mooresville Times,https://www.hoosiertimes.com/reporter_times/,indiana
News Banner,https://news-banner.com/,indiana
The News Dispatch,https://www.lpheralddispatch.com/,indiana
The News-Sun,https://www.kpcnews.com/,indiana
The Peru Tribune,http://www.miamicountylife.com/perutribune/default.stm,indiana
Pharos-Tribune,https://www.pharostribune.com/,indiana
The Pilot News,https://www.thepilotnews.com/,indiana
The Post & Mail,https://www.thepostandmail.com/,indiana
Post-Tribune,https://www.chicagotribune.com/suburbs/post-tribune/,indiana
Purdue Exponent,https://www.purdueexponent.org/,indiana
Reporter-Times,https://www.hoosiertimes.com/reporter_times/,indiana
The Republic,http://www.therepublic.com/,indiana
The Rochester Sentinel,https://www.rochsent.com/,indiana
The Sheridan News,http://www.sheridannews.net/,indiana
The Shelbyville News,https://www.shelbynews.com/,indiana
South Bend Tribune,https://www.southbendtribune.com/,indiana
The Star Press,https://www.thestarpress.com/,indiana
The Times,https://www.nwitimes.com/,indiana
The Times-Mail,https://www.hoosiertimes.com/tmnews/,indiana
Tribune-Star,https://www.tribstar.com/,indiana
Times Sentinel,https://www.reporter.net/zionsville/,indiana
Vincennes Sun-Commercial,https://www.suncommercial.com/,indiana
Wabash Plain Dealer,https://www.wabashplaindealer.com/,indiana
Washington Times-Herald,http://www.zwire.com/news/newslist.cfm?brd=1422,indiana
Iowa Newspaper Association,https://inanews.com/,iowa
Ames Tribune,http://www.amestribune.com/,iowa
Albia Union-Republican,https://www.albianews.com/,iowa
The Bloomfield Democrat,https://www.bdemo.com/,iowa
Burlington Hawk Eye,https://www.thehawkeye.com/,iowa
Catholic Globe,https://www.lumenmedia.org/,iowa
Cedar Rapids Gazette,https://www.thegazette.com/,iowa
Charles City Press,http://www.charlescitypress.com/charlescitypress/,iowa
Clear Lake Mirror Reporter,http://clreporter.com/,iowa
Clinton Herald,https://www.clintonherald.com/,iowa
Daily Democrat,http://www.mississippivalleypublishing.com/daily_democrat/,iowa
Daily Gate City,http://www.mississippivalleypublishing.com/daily_gate/,iowa
The Daily Iowan,https://dailyiowan.com/,iowa
Daily Iowegian,http://www.zwire.com/news/newslist.cfm?brd=1284,iowa
The Daily Nonpareil,https://nonpareilonline.com/,iowa
Davenport Leader,https://qconline.com/,iowa
Davenport Quad-City Times,https://qctimes.com/,iowa
Des Moines Today,https://www.desmoinesregister.com/,iowa
Des Moines Register,https://www.desmoinesregister.com/,iowa
Dubuque Telegraph Herald,https://www.telegraphherald.com/,iowa
The Dunlap Reporter,https://www.dunlapiowa.com/,iowa
Fairfield Daily Ledger,https://www.southeastiowaunion.com/,iowa
Fort Dodge Messenger,http://www.messengernews.net/,iowa
Fort Madison Daily Democrat,http://www.mississippivalleypublishing.com/daily_democrat/,iowa
Glenwood Net,https://glenwoodnet.com/,iowa
Globe-Gazette,https://globegazette.com/,iowa
Harlan Online,https://www.harlanonline.com/,iowa
The Hawk Eye,https://www.thehawkeye.com/,iowa
Humboldt Independent,http://www.zwire.com/site/news.cfm?brd=1775,iowa
Ida County Courier,http://www.idacountycourier.com/,iowa
Independent,http://www.belmondnews.com/,iowa
Iowa Falls Times-Citizen,http://www.zwire.com/site/news.cfm?brd=1813,iowa
Iowa State Daily,https://www.iowastatedaily.com/,iowa
Keokuk Daily Gate City,http://www.mississippivalleypublishing.com/daily_gate/,iowa
LeMars Daily Sentinel,http://www.lemarssentinel.com/,iowa
Mapleton Press,http://www.zwire.com/site/news.cfm?brd=1977,iowa
Marshalltown Times Republican,http://www.timesrepublican.com/,iowa
Mason City Globe-Gazette,https://globegazette.com/,iowa
Monticello Express,http://monticelloexpress.com/,iowa
Mount Ayr Record-News,https://www.mtayrnews.com/,iowa
Mount Pleasant News,http://www.zwire.com/news/newslist.cfm?brd=1141,iowa
Muscatine Journal,https://muscatinejournal.com/,iowa
The Newton Daily News,https://www.newtondailynews.com/,iowa
Osceola Sentinel-Tribune,https://www.osceolaiowa.com/,iowa
Oskaloosa Herald,http://www.oskaloosaherald.com/,iowa
The Ottumwa Courier,https://www.ottumwacourier.com/,iowa
Press-Citizen,https://www.press-citizen.com/,iowa
Quad-City Times,https://qctimes.com/,iowa
River Cities Reader,https://www.rcreader.com/,iowa
Sioux City Journal,https://siouxcityjournal.com/,iowa
Southwest Iowa Now,https://swiowanow.com/,iowa
Spencer Daily Reporter,http://www.spencerdailyreporter.com/,iowa
Storm Lake Times,https://www.stormlake.com/,iowa
Telegraph Herald,https://www.telegraphherald.com/,iowa
Times-Citizen,http://www.zwire.com/site/news.cfm?brd=1813,iowa
The Washington Evening Journal,https://www.southeastiowaunion.com/,iowa
Waterloo/Cedar Falls Courier,https://wcfcourier.com/,iowa
Waukon Standard,https://www.waukonstandard.com/,iowa
West Liberty Index,http://www.zwire.com/news/newslist.cfm?brd=1105,iowa
Kansas Press Association,https://kspress.com/,kansas
Ark Valley News,http://www.arkvalleynews.com/web/isite.dll?985991279873,kansas
The Arkansas City Traveler,http://ww1.arkcity.net/,kansas
Atchison Daily Globe,http://www.atchisonglobeonline.com/,kansas
Augusta Daily Gazette,https://www.butlercountytimesgazette.com/,kansas
The Bulletin Online,http://www.esubulletin.com/,kansas
Baldwin City Signal,http://signal.baldwincity.com/,kansas
Chanute Tribune,https://www.chanute.com/,kansas
Clay Center Dispatch,http://www.claycenter.com/,kansas
The Coffeyville Journal,http://www.cjournal.com/,kansas
The Daily Reporter,http://www.derbydailyrep.com/,kansas
The Daily Union,http://www.dailyu.com/,kansas
Desoto Explorer,http://www.desotoexplorer.com/,kansas
Dodge City Daily Globe,https://www.dodgeglobe.com/,kansas
Downs News & Times,http://www.downsnews.com/,kansas
Emporia Gazette,http://www.emporiagazette.com/,kansas
Eureka Herald,https://www.eurekaherald.com/,kansas
Eudora News,http://www.eudoranews.com/,kansas
The Garden City Telegram,https://www.gctelegram.com/,kansas
Great Bend Tribune,https://www.gbtribune.com/,kansas
The Hays Daily News,http://www.dailynews.net/cgkUk/LbfPp/QOKSl/oYYMZ/YamQf/dYgWS/SWNZk/,kansas
Hillsboro Free Press,https://www.hillsborofreepress.com/,kansas
Hillsboro Star Journal,http://www.starj.com/,kansas
The Hutchinson News,https://www.hutchnews.com/,kansas
Iola Register,https://www.iolaregister.com/,kansas
The Kansas City Kansasn,https://www.snappypaydayloans.com/kansas-loans.php/,kansas
Kansas City Star,https://www.kansascity.com/,kansas
Lawrence Journal-World,http://www2.ljworld.com/,kansas
Leavenworth Chronicle Shopper,http://www.leavenworthshopper.com/,kansas
The Leavenworth Times,https://www.leavenworthtimes.com/,kansas
McPherson Sentinel,https://www.mcphersonsentinel.com/,kansas
The Manhattan Mercury,https://themercury.com/,kansas
Marion County Record,http://www.marionrecord.com/,kansas
Marysville Advocate,http://www.mvleadvocate.com/,kansas
The Mirror,http://www.tonganoxiemirror.com/,kansas
The Morning Sun,https://www.morningsun.net/,kansas
The Newton Kansan,https://www.thekansan.com/,kansas
The Olathe Daily News,https://www.kansascity.com/news/local/community/joco-913/,kansas
Ottawa Herald,https://www.ottawaherald.com/,kansas
Parsons Sun,https://www.parsonssun.com/,kansas
Pratt Tribune,https://www.pratttribune.com/,kansas
The Record,http://recordnews.com/,kansas
Shawnee Journal Herald,http://www.shawneejournalherald.com/,kansas
Smith County Pioneer,http://www.smithcountypioneer.com/,kansas
Southwest Daily Times,http://204.233.65.165/swdtimes/html/,kansas
The Times-Sentinel,http://tsnews.com/tsnewswordpress/,kansas
The Topeka Capital-Journal,https://www.cjonline.com/,kansas
Wellington Daily News,http://www.wgtndailynews.com/,kansas
Wichita Business Journal,http://wichita.bcentral.com/wichita/,kansas
The Wichita Eagle,https://www.kansas.com/,kansas
Winfield Daily Courier,https://www.ctnewsonline.com/,kansas
The University Daily Kansan,https://www.kansan.com/,kansas
Kentucky Press Association,https://www.kypress.com/,kentucky
The Advocate-Messenger,https://www.amnews.com/,kentucky
Business First of Louisville,http://louisville.bcentral.com/louisville/,kentucky
Central Ky News-Journal,https://www.cknj.com/,kentucky
Corbin News-Journal,http://www.newsjournals.com/,kentucky
Corbin Times-Tribune,http://www.corbintimes.com/,kentucky
The Courier-Journal,https://www.courier-journal.com/,kentucky
The Crittenden Press,http://www.the-press.com/,kentucky
The Daily Independent,https://www.dailyindependent.com/,kentucky
The Daily News,https://www.bgdailynews.com/,kentucky
Floyd County Times,https://www.floydct.com/,kentucky
Franklin Favorite,https://www.franklinfavorite.com/,kentucky
Georgetown News Graphic,https://sedo.com/search/details/?partnerid=324561&language=ur&domain=georgetownnews.com&origin=sales_lander_6&utm_medium=Parking&utm_campaign=offerpage,kentucky
Glasgow Daily Times,https://www.glasgowdailytimes.com/,kentucky
The Gleaner,https://www.thegleaner.com/,kentucky
Grant County News,https://www.grantky.com/,kentucky
Grayson County News Gazette,https://www.messenger-inquirer.com/grayson_county/,kentucky
Greensburg Record-Herald,https://www.record-herald.com/,kentucky
The Hancock Clarion,https://www.hancockclarion.com/,kentucky
Hardin County Independent,http://www.independent-online.com/,kentucky
Harrodsburg Herald,https://www.harrodsburgherald.com/,kentucky
Henry County Local,https://www.hclocal.com/,kentucky
Herald Ledger,https://www.heraldledger.com/,kentucky
The Journal-Enterprise,https://www.journalenterprise.com/,kentucky
Kentucky Kernel,http://www.kykernel.com/,kentucky
Kentucky New Era,https://www.kentuckynewera.com/,kentucky
The Kentucky Post,https://www.wcpo.com/news/state/state-kentucky/,kentucky
Kentucky Standard,https://www.kystandard.com/,kentucky
Lebanon Enterprise,https://www.lebanonenterprise.com/,kentucky
The Ledger-Independent,https://maysville-online.com/,kentucky
Lewis County Herald,http://www.lewiscountyherald.com/,kentucky
The Louisville Cardinal,https://www.louisvillecardinal.com/,kentucky
The Messenger,https://www.the-messenger.com/,kentucky
Messenger-Inquirer,https://www.messenger-inquirer.com/,kentucky
Morehead News,http://www.moreheadnewsgroup.com/,kentucky
Mountain Advocate,http://www.barbourvilleadvocate.com/,kentucky
The Murray Ledger & Times,https://www.murrayledger.com/,kentucky
News Democrat & Leader,https://newsdemocratleader.com/,kentucky
The News-Enterprise,https://www.thenewsenterprise.com/,kentucky
The Oldham Era,https://www.oldhamera.com/,kentucky
The Paducah Sun,https://www.paducahsun.com/,kentucky
The Paintsville Herald,https://www.paintsvilleherald.com/,kentucky
Richmond Register,https://www.richmondregister.com/,kentucky
Russell Register,https://www.billysuratt.com/,kentucky
Tribune Courier,https://www.kentuckybarkleynews.com/benton_tribune_courier/,kentucky
Sentinel-News,https://www.sentinelnews.com/,kentucky
Sentinel-Echo,https://www.sentinel-echo.com/,kentucky
Union County Advocate,http://www.ucadvocate.com/,kentucky
The Voice-Tribune,https://www.louisville.com/,kentucky
The Winchester Sun,https://www.winchestersun.com/,kentucky
Louisiana Press Association,https://www.lapress.com/,louis
The Advertiser,https://www.theadvertiser.com/errors/404/,louis
The Advocate,https://www.theadvocate.com/content/tncms/live/,louis
Alexandria Daily Town Talk,https://www.thetowntalk.com/,louis
The Ascension Citizen,http://www.ascensioncitizen.com,louis
Bayou Business,https://www.buydomains.com/lander/bayoubusiness.com?domain=bayoubusiness.com&utm_source=bayoubusiness.com&utm_medium=click&utm_campaign=TDFS-OO-BDLander_Invisible&traffic_id=TDFS-OO-BDLander_Invisible&traffic_type=tdfs&redirect=ono-redirect,louis
Beauregard Daily News,https://www.beauregarddailynews.net/,louis
Bossier Press-Tribune,https://bossierpress.com/,louis
Business News,http://www.businessnewsonline.com,louis
Business Report,https://www.businessreport.com/,louis
City Business,https://neworleanscitybusiness.com/,louis
The Courier,https://www.houmatoday.com/,louis
The Crowley Post-Signal,https://www.crowleypostsignal.com/,louis
Daily Comet,https://www.dailycomet.com/,louis
The Daily Iberian,https://www.iberianet.com/,louis
The Daily Review,https://www.daily-review.com/,louis
The Daily Star,https://www.hammondstar.com/,louis
The Daily World,https://www.dailyworld.com/,louis
The Franklin Banner-Tribune,https://www.banner-tribune.com/,louis
The Jackson Independent,http://www.jackson-ind.com,louis
L’Observateur,https://www.lobservateur.com/,louis
Lake Charles American Press,https://www.americanpress.com/,louis
The Leesville Daily Leader,https://www.leesvilledailyleader.com/,louis
Minden Press-Herald,https://press-herald.com/,louis
The News Banner,http://www.newsbanner.com/,louis
The News-Star,https://www.thenewsstar.com/news/,louis
The Ouachita Citizen,http://ww1.theouachitacitizen.com/,louis
Ponchatoula Times,http://www.ponchatoula.com/cgi-sys/suspendedpage.cgi,louis
Rayne Acadian-Tribune,https://www.acadian-tribune.com/,louis
Slidell Sentry-News,http://slidellsentry.com/,louis
Southwest Daily News,http://www.sulphurdailynews.com,louis
The Times,https://www.theadvertiser.com/errors/404/,louis
The Times,http://www.nwlouisiana.com/,louis
The Times-Picayune,http://www.nolalive.com/,louis
Ville Platte Gazette,http://www.villeplattegazette.com/,louis
Maine Press Association,http://www.mainepress.org/,maine
Advertiser Democrat,https://www.sunjournal.com/advertiser-democrat/,maine
Bangor Daily News,https://bangordailynews.com/,maine
Bar Harbor Times,http://www.zwire.com/news/newslist.cfm?brd=1465,maine
The Bates Student,https://thebatesstudent.com/,maine
Boothbay Register,https://boothbayregister.maine.com/,maine
Camden Hearld,http://www.zwire.com/news/newslist.cfm?brd=1470,maine
The Cape Courier,http://www.biddeford.com/~courier/,maine
Capitol Weekly,http://www.zwire.com/news/newslist.cfm?brd=1469,maine
Casco Bay Weekly,http://www.cascobayweekly.com,maine
The Ellsworth American,https://www.ellsworthamerican.com/,maine
Ellsworth Weekly,http://www.zwire.com/news/newslist.cfm?brd=1468,maine
The Free Press,https://freepressonline.com/,maine
The Gray News,http://graynews.maine.com/,maine
Journal Tribune,https://www.pressherald.com/journal-tribune/,maine
Kennebec Business Monthly,http://www.kennbizmo.com/,maine
The Kennebec Journal,https://www.centralmaine.com/,maine
Lincoln County News,http://lcnews.maine.com/,maine
Lincoln County Weekly,http://www.zwire.com/news/newslist.cfm?brd=1467,maine
Maine Times,http://ww17.mainetimes.com/,maine
Morning Sentinel,https://www.centralmaine.com/,maine
